번호	설치장소명	설치장소상세	설치시도명	설치시군구명	설치시설구분	서비스제공사명	와이파이SSID	설치연월	소재지도로명주소	소재지지번주소	관리기관명	관리기관전화번호	WGS84위도	WGS84경도	데이터기준일자
650	버스정류장 (07-301)	송림고등학교.이매촌청구아파트.동신아파트	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2020-05		경기도 성남시 분당구 이매1동	스마트도시과	031-729-8522	37.391983	127.128467	2022-10-30
651	버스정류장 (07-302)	서현역.AK플라자	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2015-05		경기도 성남시 분당구 서현1동	스마트도시과	031-729-8522	37.383983	127.124533	2022-10-30
652	버스정류장 (07-303)	아름마을.이매고교.효성선경아파트.하나은행	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2022-05		경기도 성남시 분당구 이매2동	스마트도시과	031-729-8522	37.3951	127.123683	2022-10-30
653	버스정류장 (07-304)	상록마을	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2019-03		경기도 성남시 분당구 정자동	스마트도시과	031-729-8522	37.357867	127.10855	2022-10-30
654	버스정류장 (07-305)	성남금융고	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2020-05		경기도 성남시 분당구 야탑3동	스마트도시과	031-729-8522	37.41325	127.13835	2022-10-30
655	버스정류장 (07-308)	아데나펠리스	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2019-03		경기도 성남시 분당구 정자동	스마트도시과	031-729-8522	37.361283	127.108317	2022-10-30
656	버스정류장 (07-321)	새마을연수원입구	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2015-05		경기도 성남시 분당구 서현1동	스마트도시과	031-729-8522	37.384333	127.128767	2022-10-30
657	버스정류장 (07-322)	이매역.농업기술센터.진흥아파트.동신아파트	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2018-05		경기도 성남시 분당구 이매1동	스마트도시과	031-729-8522	37.3975	127.128733	2022-10-30
658	버스정류장 (07-324)	중앙공원.샛별마을라이프아파트	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2022-05		경기도 성남시 분당구 수내2동	스마트도시과	031-729-8522	37.3749	127.129367	2022-10-30
659	버스정류장 (07-326)	탑마을주공8단지	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2015-05		경기도 성남시 분당구 야탑3동	스마트도시과	031-729-8522	37.409667	127.134833	2022-10-30
660	버스정류장 (07-329)	상록마을(임광.보성).미켈란쉐르빌	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2019-03		경기도 성남시 분당구 정자1동	스마트도시과	031-729-8522	37.358883	127.10785	2022-10-30
661	버스정류장 (07-330)	분당경영고.청솔중	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2019-03		경기도 성남시 분당구 금곡동	스마트도시과	031-729-8522	37.3558	127.108467	2022-10-30
662	버스정류장 (07-331)	미금역.청솔마을.2001아울렛	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2019-03		경기도 성남시 분당구 금곡동	스마트도시과	031-729-8522	37.350667	127.1086	2022-10-30
663	버스정류장 (07-332)	까치마을.건영빌라.2001아울렛	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2020-05		경기도 성남시 분당구 구미1동	스마트도시과	031-729-8522	37.3476	127.10915	2022-10-30
664	버스정류장 (07-333)	미금역.청솔마을.2001아울렛	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2018-05		경기도 성남시 분당구 금곡동	스마트도시과	031-729-8522	37.350967	127.109183	2022-10-30
665	버스정류장 (07-334)	청솔주공6단지	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2019-03		경기도 성남시 분당구 금곡동	스마트도시과	031-729-8522	37.35435	127.109067	2022-10-30
666	버스정류장 (07-335)	중앙공원.샛별마을.라이프아파트	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2022-05		경기도 성남시 분당구 분당동	스마트도시과	031-729-8522	37.374733	127.129867	2022-10-30
667	버스정류장 (07-337)	탑마을대우아파트.선경아파트	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2021-10		경기도 성남시 분당구 야탑2동	스마트도시과	031-729-8522	37.407867	127.123283	2022-10-30
668	버스정류장 (07-338)	탑마을대우아파트.선경아파트	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2022-05		경기도 성남시 분당구 야탑2동	스마트도시과	031-729-8522	37.407783	127.123583	2022-10-30
669	버스정류장 (07-350)	율동공원사거리	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2022-05		경기도 성남시 분당구 서현1동	스마트도시과	031-729-8522	37.3839	127.150233	2022-10-30
670	버스정류장 (07-367)	동부.코오롱아파트	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2019-03		경기도 성남시 분당구 야탑1동	스마트도시과	031-729-8522	37.415717	127.1285	2022-10-30
671	버스정류장 (07-370)	궁안마을입구	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2015-05		경기도 성남시 분당구 금곡동	스마트도시과	031-729-8522	37.369517	127.100733	2022-10-30
672	버스정류장 (07-374)	동원.SK아파트	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2019-03		경기도 성남시 분당구 야탑3동	스마트도시과	031-729-8522	37.412933	127.143283	2022-10-30
673	버스정류장 (07-387)	AK플라자2층	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2018-05		경기도 성남시 분당구 서현1동	스마트도시과	031-729-8522	37.384567	127.1238	2022-10-30
674	버스정류장 (07-391)	올림픽스포츠센터	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2020-05		경기도 성남시 분당구 서현1동	스마트도시과	031-729-8522	37.381267	127.129183	2022-10-30
675	버스정류장 (07-392)	우성아파트	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2020-05		경기도 성남시 분당구 서현1동	스마트도시과	031-729-8522	37.379583	127.131467	2022-10-30
676	수내시립테니스장	1층 사무실	경기도	성남시	편의시설	KT	Public WiFi Free	2021-01	경기도 성남시 수내동 119-1		KT	031-1588-9010	37.3666095	127.1262829	2022-10-30
677	중앙시장	"1층 133,145,163,182호 앞, 정문입구 앞, 2층 205,211,230,242,260호 앞, 3층 강당, 유아놀이방앞복도"	경기도	성남시	지역문화시설	KT	Public WiFi Free	2021-01	경기도 성남시 태평동 3681	경기도 성남시 분당구 이매동 130	KT	031-1588-9010	37.4413751	127.1298401	2022-10-30
678	하대원공설시장	"가동 3층 옥상 2개, 나동 옥상 2대"	경기도	성남시	지역문화시설	KT	Public WiFi Free	2021-01	경기도 성남시 하대원동 266-1	경기도 성남시 분당구 백현동 542-1	KT	031-1588-9010	37.4273805	127.1400665	2022-10-30
679	중원청소년수련관	"2창체육관연결통로 옥외1대, 1층 소공원장, 온새미로교실 앞 로비, 안내데스크 옆 휴게공간 각 1대"	경기도	성남시	편의시설	KT	Public WiFi Free	2021-01	경기도 성남시 하대원동 240	경기도 성남시 분당구 운중동 956-4	KT	031-1588-9010	37.4305365	127.1527703	2022-10-30
680	판교박물관	1층상설전시관	경기도	성남시	지역문화시설	KT	Public WiFi Free	2021-01	경기도 성남시 판교동 499		KT	031-1588-9010	37.4009089	127.0933904	2022-10-30
681	성남시 근로자종합복지관	"1층 현관, 에어로빅실, 2층 사무실, 컴퓨터교육실, 회의실. 3층 바리스타실, 휴게공간, 홈패션실 각 1대"	경기도	성남시	서민·복지시설	KT	Public WiFi Free	2021-01	경기도 성남시 상대원1동 197-6		KT	031-1588-9010	37.438332	127.1769342	2022-10-30
682	주민광장(산성대로518번길)	주민광장(산성대로518번길)	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2021-06	경기도 성남시 은행동 2494	경기도 성남시 분당구 운중동 889	스마트도시과	031-729-8523	37.4564015	127.1650157	2022-10-30
683	솔마루어린이놀이터	솔마루어린이놀이터	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2021-06	경기도 성남시 태평동 4320		스마트도시과	031-729-8523	37.4470782	127.129356	2022-10-30
684	성남하이테크밸리(선텍시티2 앞)	성남하이테크밸리(선텍시티2 앞)	경기도	성남시	서민·복지시설	성남시청	G_PublicWiFi@SeongNam	2021-06	경기도 성남시 상대원동 307-2	경기도 성남시 분당구 운중동 1012	스마트도시과	031-729-8523	37.4349363	127.1704105	2022-10-30
685	성남하이테크밸리(우체국 앞)	주차부스(중상41-1)	경기도	성남시	서민·복지시설	성남시청	G_PublicWiFi@SeongNam	2021-06	경기도 성남시 상대원동 513-11	경기도 성남시 분당구 운중동 900	스마트도시과	031-729-8523	37.4315307	127.1709564	2022-10-30
686	금광소공원	금광소공원	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2021-06	경기도 성남시 금광동 17	경기도 성남시 분당구 운중동 954-1	스마트도시과	031-729-8523	37.4437611	127.1582309	2022-10-30
687	대원공원 물놀이장(어린이놀이터)	대원공원 물놀이장(어린이놀이터)	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2021-06	경기도 성남시 중앙동 1436	경기도 성남시 분당구 운중동 953	스마트도시과	031-729-8523	37.4418059	127.1577608	2022-10-30
688	도란도란어린이공원	가로등1번	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2021-06	경기도 성남시 성남동 4868		스마트도시과	031-729-8523	37.4303483	127.1262198	2022-10-30
689	모란공원	가로등5번	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2021-06	경기도 성남시 성남동 1730-3	경기도 성남시 분당구 서현동 288-1	스마트도시과	031-729-8523	37.4310878	127.1237754	2022-10-30
690	상대원 시설녹지	상대원 시설녹지	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2021-06	경기도 성남시 상대원동 152-1		스마트도시과	031-729-8523	37.4351213	127.1663868	2022-10-30
691	맹산생태학습원	옥상 2대	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2021-06	경기도 성남시 야탑동 422-3	경기도 성남시 분당구 이매동 125	스마트도시과	031-729-8523	37.4052721	127.1419381	2022-10-30
692	백현교	백현교 다리 밑(백현교-황새울교 사이 양단에 2대)	경기도	성남시	지역문화시설	성남시청	G_PublicWiFi@SeongNam	2021-06	경기도 성남시 분당구 정자동		스마트도시과	031-729-8523	37.3774348	127.1100231	2022-10-30
693	수내교	"수내교 다리 밑(수내교-황새울교 사이 양단에 2대, 수내교(우안) 서현교향 1대)"	경기도	성남시	지역문화시설	성남시청	G_PublicWiFi@SeongNam	2021-06	경기도 성남시 분당구 수내동	경기도 성남시 분당구 동판교로 21	스마트도시과	031-729-8523	37.3827738	127.1155223	2022-10-30
694	판교역 맛의거리	판교역 맛의거리	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2021-06	경기도 성남시 삼평동 648-1		스마트도시과	031-729-8523	37.3957504	127.1113482	2022-10-30
695	숯내저류지	숯내저류지	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2021-06	경기도 성남시 삼평동 745	경기도 성남시 분당구 판교동 647	스마트도시과	031-729-8523	37.3980356	127.1169365	2022-10-30
696	신흥역 종합시장거리	신흥역 종합시장거리	경기도	성남시	서민·복지시설	성남시청	G_PublicWiFi@SeongNam	2021-06	경기도 성남시 신흥동 2836-1		스마트도시과	031-729-8523	37.4426242	127.1490217	2022-10-30
697	양현로 앞 탄천 잔디광장	분당구 서현동 290-3(탄천가로등(탄천우안 164))	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2022-05	경기도 성남시 분당구 서현동 290-3(탄천가로등(탄천우안 164))	경기도 성남시 분당구 백현동 606	스마트도시과	031-729-8523	37.38777907	127.1195298	2022-10-30
698	벌말교(좌안)	분당구 야탑동 48-1(매화마을 210동 앞)	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2022-05	경기도 성남시 분당구 야탑동 48-1(매화마을 210동 앞)		스마트도시과	031-729-8523	37.41504243	127.1345025	2022-10-30
699	성남교(우안)	분당구 야탑동 489(우안 113동 앞)	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2022-05	경기도 성남시 분당구 야탑동 489(우안 113동 앞)		스마트도시과	031-729-8523	37.41427752	127.1282504	2022-10-30
700	모란5일장	중원구 성남동 4931(5일장 내 CCTV 폴대 4곳)	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2022-05	경기도 성남시 중원구 성남동 4931(5일장 내 CCTV 폴대 4곳)		스마트도시과	031-729-8523	37.42909688	127.12721	2022-10-30
701	금잉어공원	중원구 도촌동 658(CCTV 중원도촌-A-29)	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2022-05	경기도 성남시 중원구 도촌동 658(CCTV 중원도촌-A-29)		스마트도시과	031-729-8523	37.41554	127.15678	2022-10-30
702	상대원시설녹지-출입구	중원구 상대원동 152-1(출입구 화장실 인근)	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2022-05	경기도 성남시 중원구 상대원동 152-1(출입구 화장실 인근)		스마트도시과	031-729-8523	37.43679563	127.1668654	2022-10-30
703	상대원시설녹지-상대삼익아파트 101동 앞	중원구 상대원동 152-1(상대삼익아파트 101동 앞)	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	2022-05	경기도 성남시 중원구 상대원동 152-1(상대삼익아파트 101동 앞)		스마트도시과	031-729-8523	37.43697032	127.1677909	2022-10-30
704	버스정류장 (07-393)	동아아파트	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2019-03		경기도 성남시 분당구 서현2동	스마트도시과	031-729-8522	37.377067	127.134383	2022-10-30
705	버스정류장 (07-394)	효자촌현대아파트.서현2동행정복지센터	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2019-03		경기도 성남시 분당구 서현2동	스마트도시과	031-729-8522	37.376317	127.13365	2022-10-30
706	버스정류장 (07-396)	서당초등학교.삼환상가앞	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2019-03		경기도 성남시 분당구 서현2동	스마트도시과	031-729-8522	37.374617	127.13555	2022-10-30
707	버스정류장 (07-397)	한라쇼핑앞.효자촌임광아파트	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2019-03		경기도 성남시 분당구 서현2동	스마트도시과	031-729-8522	37.375033	127.1367	2022-10-30
708	버스정류장 (07-401)	한양아파트	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2021-10		경기도 성남시 분당구 서현1동	스마트도시과	031-729-8522	37.383033	127.124783	2022-10-30
709	버스정류장 (07-404)	경남아너스빌	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2019-03		경기도 성남시 분당구 야탑2동	스마트도시과	031-729-8522	37.407333	127.12895	2022-10-30
710	버스정류장 (07-407)	판교역서편	경기도	성남시	교통시설	성남시청	G_PublicWiFi@SeongNam	2018-05		경기도 성남시 분당구 백현동	스마트도시과	031-729-8522	37.394767	127.1098	2022-10-30
